time,country,sector,value_var,value_100
2019M12,Latvia,durable consumer goods,0.0,102.7
2019M12,Latvia,non-durable consumer goods,0.1,110.1
2019M12,Lithuania,general,1.1,105.7
2019M12,Lithuania,intermediate goods,0.2,98.4
2019M12,Lithuania,energy,2.9,118.0
2019M12,Lithuania,capital goods,0.0,99.2
2019M12,Lithuania,durable consumer goods,1.3,104.1
2019M12,Lithuania,non-durable consumer goods,0.0,106.5
2019M12,Luxembourg,general,0.4,104.0
2019M12,Luxembourg,intermediate goods,-0.3,106.6
2019M12,Luxembourg,energy,0.0,86.6
2019M12,Luxembourg,capital goods,0.0,109.9
2019M12,Luxembourg,durable consumer goods,0.0,102.7
2019M12,Luxembourg,non-durable consumer goods,3.4,104.2
2019M12,Hungary,general,-0.2,111.2
2019M12,Hungary,intermediate goods,-1.0,111.3
2019M12,Hungary,energy,-0.4,111.2
2019M12,Hungary,capital goods,0.4,111.7
2019M12,Hungary,durable consumer goods,-0.3,97.6
2019M12,Hungary,non-durable consumer goods,0.1,113.8
2019M12,Malta,general,-0.2,108.1
2019M12,Malta,intermediate goods,-0.4,121.2
2019M12,Malta,energy,0.0,96.0
2019M12,Malta,capital goods,-0.4,104.7
2019M12,Malta,durable consumer goods,0.0,93.7
2019M12,Malta,non-durable consumer goods,-0.1,101.0
2019M12,Netherlands,general,0.6,105.1
2019M12,Netherlands,intermediate goods,-0.1,102.9
2019M12,Netherlands,energy,2.0,101.6
2019M12,Netherlands,capital goods,0.1,107.8
2019M12,Netherlands,durable consumer goods,0.0,108.0
2019M12,Netherlands,non-durable consumer goods,1.1,107.8
2019M12,Austria,general,0.0,102.4
2019M12,Austria,intermediate goods,-0.2,102.6
2019M12,Austria,energy,0.0,100.0
2019M12,Austria,capital goods,0.1,103.5
2019M12,Austria,durable consumer goods,0.0,103.4
2019M12,Austria,non-durable consumer goods,0.5,103.8
2019M12,Poland,general,0.1,106.0
2019M12,Poland,intermediate goods,-0.4,104.1
2019M12,Poland,energy,0.2,117.9
2019M12,Poland,capital goods,0.0,102.7
2019M12,Poland,durable consumer goods,-0.1,100.6
2019M12,Poland,non-durable consumer goods,0.7,107.0
2019M12,Portugal,general,-0.6,101.9
2019M12,Portugal,intermediate goods,-0.1,102.1
2019M12,Portugal,energy,-2.5,102.4
2019M12,Portugal,capital goods,0.0,100.1
2019M12,Portugal,durable consumer goods,-0.1,102.4
2019M12,Portugal,non-durable consumer goods,0.0,102.1
2019M12,Romania,general,0.3,112.2
2019M12,Romania,intermediate goods,0.0,109.3
2019M12,Romania,energy,0.3,115.0
2019M12,Romania,capital goods,0.4,111.0
2019M12,Romania,durable consumer goods,0.4,112.9
2019M12,Romania,non-durable consumer goods,0.9,114.7
2019M12,Slovenia,general,0.2,103.7
2019M12,Slovenia,intermediate goods,0.3,104.0
2019M12,Slovenia,energy,-0.3,109.4
2019M12,Slovenia,capital goods,0.1,100.9
2019M12,Slovenia,durable consumer goods,0.0,98.8
2019M12,Slovenia,non-durable consumer goods,0.2,105.1
2019M12,Slovakia,general,0.0,102.5
2019M12,Slovakia,intermediate goods,0.1,101.1
2019M12,Slovakia,energy,-0.1,107.6
2019M12,Slovakia,capital goods,0.1,103.1
2019M12,Slovakia,durable consumer goods,0.0,81.9
2019M12,Slovakia,non-durable consumer goods,1.3,112.6
2019M12,Finland,general,-0.7,105.5
2019M12,Finland,intermediate goods,-0.9,104.3
2019M12,Finland,energy,-0.3,107.3
2019M12,Finland,capital goods,0.0,105.2
2019M12,Finland,durable consumer goods,0.0,105.6
2019M12,Finland,non-durable consumer goods,0.2,101.5
2019M12,Sweden,general,-0.6,114.1
2019M12,Sweden,intermediate goods,-1.2,113.6
2019M12,Sweden,energy,-1.2,129.0
2019M12,Sweden,capital goods,0.1,111.1
2019M12,Sweden,durable consumer goods,0.1,113.4
2019M12,Sweden,non-durable consumer goods,0.5,109.8
2020M01,EU,general,0.1,104.2
2020M01,EU,intermediate goods,0.0,103.7
2020M01,EU,energy,-0.1,107.2
2020M01,EU,capital goods,0.1,102.7
2020M01,EU,durable consumer goods,0.3,103.0
2020M01,EU,non-durable consumer goods,0.3,104.5
2020M01,Belgium,general,-0.4,114.1
2020M01,Belgium,intermediate goods,-0.2,109.6
2020M01,Belgium,energy,-1.4,131.7
2020M01,Belgium,capital goods,-0.9,100.4
2020M01,Belgium,durable consumer goods,0.1,102.8
2020M01,Belgium,non-durable consumer goods,0.3,106.8
2020M01,Bulgaria,general,0.3,110.5
2020M01,Bulgaria,intermediate goods,-0.1,108.1
2020M01,Bulgaria,energy,0.6,116.7
2020M01,Bulgaria,capital goods,-0.1,105.7
2020M01,Bulgaria,durable consumer goods,-0.1,105.7
2020M01,Bulgaria,non-durable consumer goods,0.6,108.5
2020M01,Czechia,general,0.2,99.8
2020M01,Czechia,intermediate goods,-0.7,97.8
2020M01,Czechia,energy,3.8,110.6
2020M01,Czechia,capital goods,-0.5,96.6
2020M01,Czechia,durable consumer goods,-0.1,89.9
2020M01,Czechia,non-durable consumer goods,0.4,104.2
2020M01,Denmark,general,-0.1,105.0
2020M01,Denmark,intermediate goods,0.6,101.3
2020M01,Denmark,energy,-7.4,105.6
2020M01,Denmark,capital goods,0.3,103.6
2020M01,Denmark,durable consumer goods,1.0,103.0
2020M01,Denmark,non-durable consumer goods,1.8,105.1
2020M01,Germany,general,0.4,103.9
2020M01,Germany,intermediate goods,0.2,103.8
2020M01,Germany,energy,1.5,103.9
2020M01,Germany,capital goods,0.4,103.4
2020M01,Germany,durable consumer goods,0.5,104.8
2020M01,Germany,non-durable consumer goods,0.2,105.4
2020M01,Estonia,general,-0.7,103.3
2020M01,Estonia,intermediate goods,0.2,103.0
2020M01,Estonia,energy,-6.1,113.0
2020M01,Estonia,capital goods,-0.3,93.6
2020M01,Estonia,durable consumer goods,0.1,105.7
2020M01,Estonia,non-durable consumer goods,0.0,109.2
2020M01,Ireland,general,-1.1,92.2
2020M01,Ireland,intermediate goods,0.0,103.7
2020M01,Ireland,energy,-0.1,107.2
2020M01,Ireland,capital goods,0.1,102.7
2020M01,Ireland,durable consumer goods,0.3,103.0
2020M01,Ireland,non-durable consumer goods,0.3,104.5
2020M01,Greece,general,-0.6,105.0
2020M01,Greece,intermediate goods,-0.2,100.8
2020M01,Greece,energy,-2.3,110.3
2020M01,Greece,capital goods,1.3,102.4
2020M01,Greece,durable consumer goods,0.5,101.5
2020M01,Greece,non-durable consumer goods,-0.3,99.3
2020M01,Spain,general,0.8,103.2
2020M01,Spain,intermediate goods,0.4,103.7
2020M01,Spain,energy,2.0,102.3
2020M01,Spain,capital goods,0.1,102.8
2020M01,Spain,durable consumer goods,0.2,104.9
2020M01,Spain,non-durable consumer goods,0.4,103.4
2020M01,France,general,-0.1,103.6
2020M01,France,intermediate goods,-0.2,100.9
2020M01,France,energy,-0.4,111.1
2020M01,France,capital goods,0.2,104.3
2020M01,France,durable consumer goods,0.1,101.7
2020M01,France,non-durable consumer goods,-0.1,100.9
2020M01,Croatia,general,0.6,101.2
2020M01,Croatia,intermediate goods,0.2,98.8
2020M01,Croatia,energy,2.1,105.4
2020M01,Croatia,capital goods,-0.4,100.8
2020M01,Croatia,durable consumer goods,-1.3,94.4
2020M01,Croatia,non-durable consumer goods,0.2,100.4
2020M01,Italy,general,-0.2,102.8
2020M01,Italy,intermediate goods,0.2,103.4
2020M01,Italy,energy,-1.9,100.6
2020M01,Italy,capital goods,0.4,102.9
2020M01,Italy,durable consumer goods,0.3,103.2
2020M01,Italy,non-durable consumer goods,0.4,103.3
2020M01,Cyprus,general,0.0,104.5
2020M01,Cyprus,intermediate goods,0.0,98.4
2020M01,Cyprus,energy,-0.4,113.1
2020M01,Cyprus,capital goods,-0.2,104.4
2020M01,Cyprus,durable consumer goods,0.0,104.7
2020M01,Cyprus,non-durable consumer goods,0.3,103.3
2020M01,Latvia,general,-0.1,104.9
2020M01,Latvia,intermediate goods,0.7,104.4
2020M01,Latvia,energy,-2.9,100.3
2020M01,Latvia,capital goods,-0.3,101.3
2020M01,Latvia,durable consumer goods,0.2,102.9
2020M01,Latvia,non-durable consumer goods,0.7,110.9
2020M01,Lithuania,general,-0.3,105.4
2020M01,Lithuania,intermediate goods,-0.4,98.0
2020M01,Lithuania,energy,-1.0,116.8
2020M01,Lithuania,capital goods,-0.3,98.9
2020M01,Lithuania,durable consumer goods,0.1,104.2
2020M01,Lithuania,non-durable consumer goods,0.8,107.3
2020M01,Luxembourg,general,-1.5,102.4
2020M01,Luxembourg,intermediate goods,-2.0,104.5
2020M01,Luxembourg,energy,-0.2,86.4
2020M01,Luxembourg,capital goods,0.0,109.9
2020M01,Luxembourg,durable consumer goods,0.3,103.0
2020M01,Luxembourg,non-durable consumer goods,-2.3,101.8
2020M01,Hungary,general,0.9,112.2
2020M01,Hungary,intermediate goods,0.9,112.3
2020M01,Hungary,energy,2.2,113.7
2020M01,Hungary,capital goods,0.2,111.9
2020M01,Hungary,durable consumer goods,0.6,98.2
2020M01,Hungary,non-durable consumer goods,1.0,114.9
2020M01,Malta,general,0.6,108.8
2020M01,Malta,intermediate goods,0.1,121.3
2020M01,Malta,energy,0.0,96.0
2020M01,Malta,capital goods,1.8,106.6
2020M01,Malta,durable consumer goods,0.0,93.7
2020M01,Malta,non-durable consumer goods,1.4,102.4
2020M01,Netherlands,general,0.2,105.3
2020M01,Netherlands,intermediate goods,0.3,103.2
2020M01,Netherlands,energy,-1.6,100.0
2020M01,Netherlands,capital goods,1.1,109.0
2020M01,Netherlands,durable consumer goods,1.0,109.1
2020M01,Netherlands,non-durable consumer goods,0.1,107.9
2020M01,Austria,general,0.2,102.6
2020M01,Austria,intermediate goods,-0.2,102.4
2020M01,Austria,energy,0.6,100.6
2020M01,Austria,capital goods,0.2,103.7
2020M01,Austria,durable consumer goods,0.3,103.7
2020M01,Austria,non-durable consumer goods,0.0,103.8
2020M01,Poland,general,0.1,106.1
2020M01,Poland,intermediate goods,-0.1,104.0
2020M01,Poland,energy,0.5,118.5
2020M01,Poland,capital goods,-0.4,102.3
2020M01,Poland,durable consumer goods,-0.1,100.5
2020M01,Poland,non-durable consumer goods,0.4,107.4
2020M01,Portugal,general,1.2,103.1
2020M01,Portugal,intermediate goods,0.2,102.3
2020M01,Portugal,energy,4.4,106.9
2020M01,Portugal,capital goods,0.3,100.4
2020M01,Portugal,durable consumer goods,0.2,102.6
2020M01,Portugal,non-durable consumer goods,0.4,102.5
2020M01,Romania,general,1.4,113.8
2020M01,Romania,intermediate goods,0.1,109.4
2020M01,Romania,energy,3.4,118.9
2020M01,Romania,capital goods,1.7,112.9
2020M01,Romania,durable consumer goods,0.3,113.2
2020M01,Romania,non-durable consumer goods,0.4,115.2
2020M01,Slovenia,general,-0.1,103.6
2020M01,Slovenia,intermediate goods,-0.3,103.7
2020M01,Slovenia,energy,-0.2,109.2
2020M01,Slovenia,capital goods,0.1,101.0
2020M01,Slovenia,durable consumer goods,0.2,99.0
2020M01,Slovenia,non-durable consumer goods,0.3,105.4
2020M01,Slovakia,general,1.0,103.5
2020M01,Slovakia,intermediate goods,0.1,101.2
2020M01,Slovakia,energy,2.1,109.9
2020M01,Slovakia,capital goods,0.8,103.9
2020M01,Slovakia,durable consumer goods,0.5,82.3
2020M01,Slovakia,non-durable consumer goods,0.6,113.3
2020M01,Finland,general,-0.9,104.6
2020M01,Finland,intermediate goods,-0.9,103.4
2020M01,Finland,energy,-0.1,107.2
2020M01,Finland,capital goods,0.0,105.2
2020M01,Finland,durable consumer goods,0.3,105.9
2020M01,Finland,non-durable consumer goods,0.2,101.7
2020M01,Sweden,general,-1.0,113.0
2020M01,Sweden,intermediate goods,-1.1,112.4
2020M01,Sweden,energy,-3.1,125.0
2020M01,Sweden,capital goods,-0.6,110.4
2020M01,Sweden,durable consumer goods,-0.2,113.2
2020M01,Sweden,non-durable consumer goods,-0.1,109.7
2020M02,EU,general,-0.5,103.7
2020M02,EU,intermediate goods,0.0,103.7
2020M02,EU,energy,-3.5,103.5
2020M02,EU,capital goods,0.4,103.1
2020M02,EU,durable consumer goods,0.2,103.2
2020M02,EU,non-durable consumer goods,0.1,104.6
2020M02,Belgium,general,-1.0,113.0
2020M02,Belgium,intermediate goods,-0.4,109.2
2020M02,Belgium,energy,-3.3,127.3
2020M02,Belgium,capital goods,-0.3,100.1
2020M02,Belgium,durable consumer goods,0.3,103.1
2020M02,Belgium,non-durable consumer goods,0.1,106.9
2020M02,Bulgaria,general,-1.0,109.4
2020M02,Bulgaria,intermediate goods,-1.6,106.4
2020M02,Bulgaria,energy,-1.7,114.7
2020M02,Bulgaria,capital goods,0.0,105.7
2020M02,Bulgaria,durable consumer goods,0.4,106.1
2020M02,Bulgaria,non-durable consumer goods,0.2,108.7
2020M02,Czechia,general,-0.7,99.1
2020M02,Czechia,intermediate goods,-0.5,97.3
2020M02,Czechia,energy,-2.5,107.8
2020M02,Czechia,capital goods,-0.4,96.2
2020M02,Czechia,durable consumer goods,-0.4,89.5
2020M02,Czechia,non-durable consumer goods,-0.5,103.7
2020M02,Denmark,general,-2.7,102.2
2020M02,Denmark,intermediate goods,0.0,101.3
2020M02,Denmark,energy,-13.1,91.8
2020M02,Denmark,capital goods,0.3,103.9
2020M02,Denmark,durable consumer goods,0.0,103.0
2020M02,Denmark,non-durable consumer goods,-3.5,101.4
2020M02,Germany,general,-0.2,103.7
2020M02,Germany,intermediate goods,0.1,103.9
2020M02,Germany,energy,-2.5,101.3
2020M02,Germany,capital goods,0.2,103.6
2020M02,Germany,durable consumer goods,0.2,105.0
2020M02,Germany,non-durable consumer goods,0.2,105.6
2020M02,Estonia,general,-0.8,102.5
2020M02,Estonia,intermediate goods,-0.2,102.8
2020M02,Estonia,energy,-3.5,109.1
2020M02,Estonia,capital goods,-1.0,92.7
2020M02,Estonia,durable consumer goods,-1.0,104.6
2020M02,Estonia,non-durable consumer goods,0.3,109.5
2020M02,Ireland,general,2.0,94.0
2020M02,Ireland,intermediate goods,0.0,103.7
2020M02,Ireland,energy,-3.5,103.5
2020M02,Ireland,capital goods,0.4,103.1
2020M02,Ireland,durable consumer goods,0.2,103.2
2020M02,Ireland,non-durable consumer goods,0.1,104.6
2020M02,Greece,general,-2.2,102.7
2020M02,Greece,intermediate goods,0.2,101.0
2020M02,Greece,energy,-4.5,105.3
2020M02,Greece,capital goods,0.0,102.4
2020M02,Greece,durable consumer goods,0.0,101.5
2020M02,Greece,non-durable consumer goods,0.0,99.3
2020M02,Spain,general,-1.0,102.2
2020M02,Spain,intermediate goods,-0.2,103.5
2020M02,Spain,energy,-4.4,97.8
2020M02,Spain,capital goods,0.4,103.2
2020M02,Spain,durable consumer goods,0.3,105.2
2020M02,Spain,non-durable consumer goods,0.2,103.6
2020M02,France,general,-0.6,103.0
2020M02,France,intermediate goods,-0.4,100.5
2020M02,France,energy,-3.4,107.3
2020M02,France,capital goods,0.4,104.7
2020M02,France,durable consumer goods,0.1,101.8
2020M02,France,non-durable consumer goods,0.1,101.0
2020M02,Croatia,general,-0.1,101.1
2020M02,Croatia,intermediate goods,-0.2,98.6
2020M02,Croatia,energy,0.2,105.6
2020M02,Croatia,capital goods,-0.1,100.7
2020M02,Croatia,durable consumer goods,0.3,94.7
2020M02,Croatia,non-durable consumer goods,-0.1,100.3
2020M02,Italy,general,-0.5,102.3
2020M02,Italy,intermediate goods,-0.1,103.3
2020M02,Italy,energy,-1.6,99.0
2020M02,Italy,capital goods,-0.2,102.7
2020M02,Italy,durable consumer goods,0.3,103.5
2020M02,Italy,non-durable consumer goods,-0.1,103.2
2020M02,Cyprus,general,0.1,104.6
2020M02,Cyprus,intermediate goods,0.2,98.6
2020M02,Cyprus,energy,0.0,113.1
2020M02,Cyprus,capital goods,0.2,104.6
2020M02,Cyprus,durable consumer goods,1.0,105.7
2020M02,Cyprus,non-durable consumer goods,0.1,103.4
2020M02,Latvia,general,-0.3,104.6
2020M02,Latvia,intermediate goods,-0.8,103.6
2020M02,Latvia,energy,-0.2,100.1
2020M02,Latvia,capital goods,0.9,102.2
2020M02,Latvia,durable consumer goods,0.7,103.6
2020M02,Latvia,non-durable consumer goods,0.0,110.9
2020M02,Lithuania,general,-1.1,104.2
2020M02,Lithuania,intermediate goods,-0.1,97.9
2020M02,Lithuania,energy,-3.2,113.1
2020M02,Lithuania,capital goods,-0.5,98.4
2020M02,Lithuania,durable consumer goods,-0.4,103.8
2020M02,Lithuania,non-durable consumer goods,-0.7,106.6
2020M02,Luxembourg,general,0.9,103.3
2020M02,Luxembourg,intermediate goods,1.7,106.3
2020M02,Luxembourg,energy,0.0,86.4
2020M02,Luxembourg,capital goods,-0.1,109.8
2020M02,Luxembourg,durable consumer goods,0.2,103.2
2020M02,Luxembourg,non-durable consumer goods,-0.5,101.3
2020M02,Hungary,general,-0.3,111.9
2020M02,Hungary,intermediate goods,1.1,113.5
2020M02,Hungary,energy,-4.7,108.4
2020M02,Hungary,capital goods,0.8,112.8
2020M02,Hungary,durable consumer goods,-0.5,97.7
2020M02,Hungary,non-durable consumer goods,0.6,115.6
2020M02,Malta,general,-0.5,108.3
2020M02,Malta,intermediate goods,-1.2,119.9
2020M02,Malta,energy,0.0,96.0
2020M02,Malta,capital goods,-0.1,106.5
2020M02,Malta,durable consumer goods,0.0,93.7
2020M02,Malta,non-durable consumer goods,0.4,102.8
2020M02,Netherlands,general,-1.1,104.1
2020M02,Netherlands,intermediate goods,0.0,103.2
2020M02,Netherlands,energy,-8.0,92.0
2020M02,Netherlands,capital goods,0.4,109.4
2020M02,Netherlands,durable consumer goods,0.5,109.6
2020M02,Netherlands,non-durable consumer goods,-0.1,107.8
2020M02,Austria,general,-0.4,102.2
2020M02,Austria,intermediate goods,0.1,102.5
2020M02,Austria,energy,-2.1,98.5
2020M02,Austria,capital goods,0.1,103.8
2020M02,Austria,durable consumer goods,0.1,103.8
2020M02,Austria,non-durable consumer goods,0.3,104.1
2020M02,Poland,general,-0.2,105.9
2020M02,Poland,intermediate goods,0.1,104.1
2020M02,Poland,energy,-1.7,116.5
2020M02,Poland,capital goods,0.4,102.7
2020M02,Poland,durable consumer goods,-0.1,100.4
2020M02,Poland,non-durable consumer goods,-0.1,107.3
2020M02,Portugal,general,-1.1,102.0
2020M02,Portugal,intermediate goods,-0.1,102.2
2020M02,Portugal,energy,-5.1,101.4
2020M02,Portugal,capital goods,0.3,100.7
2020M02,Portugal,durable consumer goods,-0.1,102.5
2020M02,Portugal,non-durable consumer goods,0.0,102.5
2020M02,Romania,general,-1.0,112.7
2020M02,Romania,intermediate goods,0.1,109.5
2020M02,Romania,energy,-4.5,113.6
2020M02,Romania,capital goods,0.2,113.1
2020M02,Romania,durable consumer goods,-0.1,113.1
2020M02,Romania,non-durable consumer goods,0.2,115.4
2020M02,Slovenia,general,0.1,103.7
2020M02,Slovenia,intermediate goods,-0.2,103.5
2020M02,Slovenia,energy,2.9,112.4
2020M02,Slovenia,capital goods,-0.4,100.6
2020M02,Slovenia,durable consumer goods,0.4,99.4
2020M02,Slovenia,non-durable consumer goods,0.6,106.0
2020M02,Slovakia,general,1.0,104.5
2020M02,Slovakia,intermediate goods,-0.1,101.1
2020M02,Slovakia,energy,2.2,112.3
2020M02,Slovakia,capital goods,1.6,105.6
2020M02,Slovakia,durable consumer goods,0.2,82.5
2020M02,Slovakia,non-durable consumer goods,0.0,113.3
2020M02,Finland,general,-1.1,103.5
2020M02,Finland,intermediate goods,0.0,103.4
2020M02,Finland,energy,-3.5,103.5
2020M02,Finland,capital goods,-0.7,104.5
2020M02,Finland,durable consumer goods,0.8,106.7
2020M02,Finland,non-durable consumer goods,0.3,102.0
2020M02,Sweden,general,-0.6,112.3
2020M02,Sweden,intermediate goods,-0.1,112.3
2020M02,Sweden,energy,-5.4,118.3
2020M02,Sweden,capital goods,0.5,111.0
2020M02,Sweden,durable consumer goods,1.0,114.3
2020M02,Sweden,non-durable consumer goods,0.1,109.8
2020M03,EU,general,-1.4,102.3
2020M03,EU,intermediate goods,-0.4,103.3
2020M03,EU,energy,-7.5,95.7
2020M03,EU,capital goods,0.0,103.1
2020M03,EU,durable consumer goods,0.0,103.2
2020M03,EU,non-durable consumer goods,-0.3,104.3
2020M03,Belgium,general,-2.7,110.0
2020M03,Belgium,intermediate goods,-1.9,107.1
2020M03,Belgium,energy,-7.7,117.5
2020M03,Belgium,capital goods,-0.2,99.9
2020M03,Belgium,durable consumer goods,0.0,103.1
2020M03,Belgium,non-durable consumer goods,-0.7,106.2
2020M03,Bulgaria,general,-2.1,107.1
2020M03,Bulgaria,intermediate goods,-0.4,106.0
2020M03,Bulgaria,energy,-6.4,107.4
2020M03,Bulgaria,capital goods,0.0,105.7
2020M03,Bulgaria,durable consumer goods,0.1,106.2
2020M03,Bulgaria,non-durable consumer goods,0.2,108.9
2020M03,Czechia,general,1.6,100.7
2020M03,Czechia,intermediate goods,2.5,99.7
2020M03,Czechia,energy,-4.2,103.3
2020M03,Czechia,capital goods,3.7,99.8
2020M03,Czechia,durable consumer goods,3.0,92.2
2020M03,Czechia,non-durable consumer goods,1.5,105.3
2020M03,Denmark,general,-1.9,100.3
2020M03,Denmark,intermediate goods,0.1,101.4
2020M03,Denmark,energy,-20.8,72.7
2020M03,Denmark,capital goods,0.3,104.2
2020M03,Denmark,durable consumer goods,0.1,103.1
2020M03,Denmark,non-durable consumer goods,0.7,102.1
2020M03,Germany,general,-0.7,103.0
2020M03,Germany,intermediate goods,-0.5,103.4
2020M03,Germany,energy,-4.1,97.1
2020M03,Germany,capital goods,-0.2,103.4
2020M03,Germany,durable consumer goods,0.1,105.1
2020M03,Germany,non-durable consumer goods,-0.1,105.5
2020M03,Estonia,general,-0.9,101.6
2020M03,Estonia,intermediate goods,-0.4,102.4
2020M03,Estonia,energy,-7.9,100.5
2020M03,Estonia,capital goods,0.1,92.8
2020M03,Estonia,durable consumer goods,0.2,104.8
2020M03,Estonia,non-durable consumer goods,0.6,110.2
2020M03,Ireland,general,-3.3,90.9
2020M03,Ireland,intermediate goods,-0.4,103.3
2020M03,Ireland,energy,-7.5,95.7
2020M03,Ireland,capital goods,0.0,103.1
2020M03,Ireland,durable consumer goods,0.0,103.2
2020M03,Ireland,non-durable consumer goods,-0.3,104.3
2020M03,Greece,general,-7.4,95.1
2020M03,Greece,intermediate goods,-0.6,100.4
2020M03,Greece,energy,-14.8,89.7
2020M03,Greece,capital goods,0.4,102.8
2020M03,Greece,durable consumer goods,0.1,101.6
2020M03,Greece,non-durable consumer goods,-0.2,99.1
2020M03,Spain,general,-2.6,99.5
2020M03,Spain,intermediate goods,-0.8,102.7
2020M03,Spain,energy,-10.1,87.9
2020M03,Spain,capital goods,-0.3,102.9
2020M03,Spain,durable consumer goods,0.1,105.3
2020M03,Spain,non-durable consumer goods,0.0,103.6
2020M03,France,general,-1.5,101.5
2020M03,France,intermediate goods,-0.5,100.0
2020M03,France,energy,-7.0,99.8
2020M03,France,capital goods,-0.4,104.3
2020M03,France,durable consumer goods,0.1,101.9
2020M03,France,non-durable consumer goods,-0.1,100.9
2020M03,Croatia,general,-2.7,98.4
2020M03,Croatia,intermediate goods,0.2,98.8
2020M03,Croatia,energy,-12.7,92.2
2020M03,Croatia,capital goods,0.2,100.9
2020M03,Croatia,durable consumer goods,0.5,95.2
2020M03,Croatia,non-durable consumer goods,0.5,100.8
2020M03,Italy,general,-1.1,101.2
2020M03,Italy,intermediate goods,-0.1,103.2
2020M03,Italy,energy,-4.3,94.7
2020M03,Italy,capital goods,0.0,102.7
2020M03,Italy,durable consumer goods,-0.6,102.9
2020M03,Italy,non-durable consumer goods,-0.1,103.1
2020M03,Cyprus,general,-1.1,103.5
2020M03,Cyprus,intermediate goods,0.1,98.7
2020M03,Cyprus,energy,-4.4,108.1
2020M03,Cyprus,capital goods,-0.1,104.5
2020M03,Cyprus,durable consumer goods,2.0,107.8
2020M03,Cyprus,non-durable consumer goods,-0.1,103.3
2020M03,Latvia,general,0.0,104.6
2020M03,Latvia,intermediate goods,-0.3,103.3
2020M03,Latvia,energy,-0.6,99.5
2020M03,Latvia,capital goods,0.3,102.5
2020M03,Latvia,durable consumer goods,-1.7,101.8
2020M03,Latvia,non-durable consumer goods,1.1,112.1
2020M03,Lithuania,general,-7.3,96.6
2020M03,Lithuania,intermediate goods,-0.5,97.4
2020M03,Lithuania,energy,-26.3,83.3
2020M03,Lithuania,capital goods,-0.4,98.0
2020M03,Lithuania,durable consumer goods,-0.2,103.6
2020M03,Lithuania,non-durable consumer goods,0.6,107.2
2020M03,Luxembourg,general,-0.6,102.7
2020M03,Luxembourg,intermediate goods,0.0,106.3
2020M03,Luxembourg,energy,0.0,86.4
2020M03,Luxembourg,capital goods,0.2,110.0
2020M03,Luxembourg,durable consumer goods,0.0,103.2
2020M03,Luxembourg,non-durable consumer goods,-3.7,97.6
2020M03,Hungary,general,0.4,112.4
2020M03,Hungary,intermediate goods,1.8,115.5
2020M03,Hungary,energy,-5.7,102.2
2020M03,Hungary,capital goods,2.7,115.9
2020M03,Hungary,durable consumer goods,-0.7,97.0
2020M03,Hungary,non-durable consumer goods,1.0,116.8
2020M03,Malta,general,0.1,108.4
2020M03,Malta,intermediate goods,-0.2,119.7
2020M03,Malta,energy,0.0,96.0
2020M03,Malta,capital goods,0.0,106.5
2020M03,Malta,durable consumer goods,0.0,93.7
2020M03,Malta,non-durable consumer goods,0.4,103.2
2020M03,Netherlands,general,-4.3,99.6
2020M03,Netherlands,intermediate goods,-1.4,101.8
2020M03,Netherlands,energy,-26.0,68.1
2020M03,Netherlands,capital goods,-0.2,109.2
2020M03,Netherlands,durable consumer goods,-0.4,109.2
2020M03,Netherlands,non-durable consumer goods,-0.2,107.6
2020M03,Austria,general,-0.9,101.3
2020M03,Austria,intermediate goods,-0.6,101.9
2020M03,Austria,energy,-2.7,95.8
2020M03,Austria,capital goods,0.0,103.8
2020M03,Austria,durable consumer goods,0.0,103.8
2020M03,Austria,non-durable consumer goods,0.1,104.2
2020M03,Poland,general,-0.4,105.5
2020M03,Poland,intermediate goods,0.5,104.6
2020M03,Poland,energy,-6.0,109.5
2020M03,Poland,capital goods,0.9,103.6
2020M03,Poland,durable consumer goods,1.2,101.6
2020M03,Poland,non-durable consumer goods,0.9,108.3
2020M03,Portugal,general,-0.9,101.1
2020M03,Portugal,intermediate goods,-0.1,102.1
2020M03,Portugal,energy,-3.6,97.7
2020M03,Portugal,capital goods,-0.2,100.5
2020M03,Portugal,durable consumer goods,-0.2,102.3
2020M03,Portugal,non-durable consumer goods,0.0,102.5
2020M03,Romania,general,-1.2,111.3
2020M03,Romania,intermediate goods,0.5,110.0
2020M03,Romania,energy,-6.7,106.0
2020M03,Romania,capital goods,0.4,113.6
2020M03,Romania,durable consumer goods,0.3,113.4
2020M03,Romania,non-durable consumer goods,0.5,116.0
2020M03,Slovenia,general,-0.7,103.0
2020M03,Slovenia,intermediate goods,-0.7,102.8
2020M03,Slovenia,energy,-5.3,106.4
2020M03,Slovenia,capital goods,-0.2,100.4
2020M03,Slovenia,durable consumer goods,0.2,99.6
2020M03,Slovenia,non-durable consumer goods,-0.8,105.2
2020M03,Slovakia,general,-0.3,104.2
2020M03,Slovakia,intermediate goods,-0.3,100.8
2020M03,Slovakia,energy,-1.2,110.9
2020M03,Slovakia,capital goods,0.1,105.7
2020M03,Slovakia,durable consumer goods,0.0,82.5
2020M03,Slovakia,non-durable consumer goods,0.4,113.7
2020M03,Finland,general,-3.1,100.3
2020M03,Finland,intermediate goods,-1.2,102.2
2020M03,Finland,energy,-7.5,95.7
2020M03,Finland,capital goods,-0.2,104.3
2020M03,Finland,durable consumer goods,-0.2,106.5
2020M03,Finland,non-durable consumer goods,0.2,102.2
2020M03,Sweden,general,-1.2,110.9
